nct_id;url_link;lead_sponsor;overall_status;results_reported;is_overdue;completion_date;results_date;download_date;brief_title;population_type
NCT03145350;https://clinicaltrials.gov/show/NCT03145350;University of Oxford;Recruiting;False;False;2019-12-01;No;2019-09-18;The Effect of a High-fat vs. High-sugar Diet on Liver Fat Accumulation and Metabolism;3-no result and not yet overdue
NCT01001286;https://clinicaltrials.gov/show/NCT01001286;University of Oxford;Completed;False;True;2010-05-01;No;2019-09-18;Questscope Non-Formal Education Impact Study;2-no result and overdue
NCT01005186;https://clinicaltrials.gov/show/NCT01005186;University of Dundee;Completed;False;True;2007-07-01;No;2019-09-18;Changing Lifestyle in Children;2-no result and overdue
NCT01003132;https://clinicaltrials.gov/show/NCT01003132;University of Glasgow;Completed;False;True;2010-10-01;No;2019-09-18;Assessing the Effectiveness of Acceptance and Commitment Therapy for Distress Following Psychosis;2-no result and overdue
NCT01003314;https://clinicaltrials.gov/show/NCT01003314;University of Oxford;Completed;False;True;2010-09-01;No;2019-09-18;A Study of the Safety and Effectiveness of Two New Malaria Vaccines;2-no result and overdue
NCT03446963;https://clinicaltrials.gov/show/NCT03446963;University of Nottingham;Completed;False;False;2019-03-18;No;2019-09-18;Social Connectedness Group Intervention in Depression;3-no result and not yet overdue
NCT03446027;https://clinicaltrials.gov/show/NCT03446027;Imperial College London;Recruiting;False;False;2020-07-31;No;2019-09-18;Does Neuromuscular Electrical Stimulation Improve the Absolute Walking Distance in Patients With Intermittent Claudication Compared to Best Available Treatment?;3-no result and not yet overdue
NCT03447600;https://clinicaltrials.gov/show/NCT03447600;University of Leeds;Completed;False;False;2018-12-12;No;2019-09-18;Diet-Induced Variability in Appetite (DIVA);3-no result and not yet overdue
NCT03446924;https://clinicaltrials.gov/show/NCT03446924;University of Birmingham;Completed;False;True;2017-03-01;No;2019-09-18;Determining the Muscle Anabolic Properties of Phosphatidic Acid.;2-no result and overdue
NCT01299181;https://clinicaltrials.gov/show/NCT01299181;University of Edinburgh;Completed;False;True;2013-08-01;No;2019-09-18;A Trial of Atorvastatin as an Anti-Inflammatory Agent in Non-Cystic Fibrosis Bronchiectasis;2-no result and overdue
NCT01292954;https://clinicaltrials.gov/show/NCT01292954;University of Reading;Completed;False;True;2011-01-01;No;2019-09-18;Effect of Blueberries on Vascular Function in Healthy Men;2-no result and overdue
NCT01295099;https://clinicaltrials.gov/show/NCT01295099;Queen Mary University of London;Unknown status;False;True;2012-01-01;No;2019-09-18;Keloid Scarring: Treatment and Pathophysiology;2-no result and overdue
NCT01292824;https://clinicaltrials.gov/show/NCT01292824;University of Birmingham;Completed;False;True;2013-01-01;No;2019-09-18;Pilot Study of Hepatitis C Virus Entry Inhibitor (ITX 5061) in Liver Transplant Recipients;2-no result and overdue
NCT01292291;https://clinicaltrials.gov/show/NCT01292291;University College London Hospitals;Unknown status;False;True;2013-04-01;No;2019-09-18;MRI in Diagnosing Prostate Cancer;2-no result and overdue
NCT01292707;https://clinicaltrials.gov/show/NCT01292707;London School of Hygiene and Tropical Medicine;Completed;False;True;2012-02-01;No;2019-09-18;A Cluster-randomised Trial of Interventions to Improve Antimalarial Prescribing With Malaria Tests;2-no result and overdue
NCT01296607;https://clinicaltrials.gov/show/NCT01296607;University of Edinburgh;Completed;False;True;2011-06-01;No;2019-09-18;Effects of Urocortins on Forearm Arterial Blood Flow in Healthy Volunteers - Protocol 4;2-no result and overdue
NCT01295047;https://clinicaltrials.gov/show/NCT01295047;Cardiff University;Completed;False;True;2007-12-01;No;2019-09-18;Comparison of Medical Therapies in Marfan Syndrome.;2-no result and overdue
NCT01299194;https://clinicaltrials.gov/show/NCT01299194;University of Edinburgh;Completed;False;True;2015-06-01;No;2019-09-18;Atorvastatin in Bronchiectasis in Patients With Pseudomonas Aeruginosa;2-no result and overdue
NCT01292967;https://clinicaltrials.gov/show/NCT01292967;University of Reading;Completed;False;True;2008-06-01;No;2019-09-18;Influence of Sugar on the Bioavailability of Cocoa Flavanols;2-no result and overdue
NCT00717808;https://clinicaltrials.gov/show/NCT00717808;Imperial College London;Withdrawn;False;False;2009-09-01;No;2019-09-18;Effects of Tranilast on Pharmacokinetics of Methotrexate (MTX) in Patients With Rheumatoid Arthritis (RA);3-no result and not yet overdue
NCT00712374;https://clinicaltrials.gov/show/NCT00712374;London School of Hygiene and Tropical Medicine;Unknown status;False;True;2011-12-01;No;2019-09-18;Evaluation of the Public Health Impact of Seasonal Intermittent Preventive Treatment (IPT) in Children in Senegal;2-no result and overdue
NCT00712140;https://clinicaltrials.gov/show/NCT00712140;University of Warwick;Unknown status;False;True;2011-10-01;No;2019-09-18;Trastuzumab in Treating Women With HER2-Positive Early Breast Cancer;2-no result and overdue
NCT01423968;https://clinicaltrials.gov/show/NCT01423968;University of Nottingham;Completed;False;True;2012-12-01;No;2019-09-18;Effect of Lipopolysaccharide on Skeletal Muscle Functions;2-no result and overdue
NCT01425502;https://clinicaltrials.gov/show/NCT01425502;University of Dundee;Completed;False;True;2014-07-01;No;2019-09-18;Data-driven Quality Improvement in Primary Care - Trial;2-no result and overdue
NCT01429467;https://clinicaltrials.gov/show/NCT01429467;University of Dundee;Completed;False;True;2014-02-01;No;2019-09-18;Glucose Variability in Type 1 Diabetes and Its Effect on Factors That Influence New Vessel Formation;2-no result and overdue
NCT03918395;https://clinicaltrials.gov/show/NCT03918395;University of Exeter;Recruiting;False;False;2020-09-01;No;2019-09-18;Supplemental Protein And Resistance Training Adaptations;3-no result and not yet overdue
NCT03915691;https://clinicaltrials.gov/show/NCT03915691;Imperial College London;Not yet recruiting;False;False;2021-09-01;No;2019-09-18;The RIPPLE AT-PLUS Study;3-no result and not yet overdue
NCT03916510;https://clinicaltrials.gov/show/NCT03916510;University of Oxford;Recruiting;False;False;2022-03-01;No;2019-09-18;Chemoradiation With Enadenotucirev as a Radiosensitiser in Locally Advanced Rectal Cancer;3-no result and not yet overdue
NCT03912207;https://clinicaltrials.gov/show/NCT03912207;University of Oxford;Recruiting;False;False;2020-12-01;No;2019-09-18;Investigating Immune Responses to Aerosol BCG Challenge in Healthy UK Adults;3-no result and not yet overdue
NCT03913728;https://clinicaltrials.gov/show/NCT03913728;University of Manchester;Not yet recruiting;False;False;2021-03-01;No;2019-09-18;Methotrexate Use Improvement in Rheumatoid Arthritis Using Biomarker Feedback;3-no result and not yet overdue
NCT03912636;https://clinicaltrials.gov/show/NCT03912636;Queen Mary University of London;Recruiting;False;False;2020-03-31;No;2019-09-18;Role of Vagal Tone in Rumination Syndrome;3-no result and not yet overdue
NCT03917329;https://clinicaltrials.gov/show/NCT03917329;University of Edinburgh;Recruiting;False;False;2019-10-01;No;2019-09-18;Evaluation of an ACT and PBS Group for Parents and Education Staff;3-no result and not yet overdue
NCT00439595;https://clinicaltrials.gov/show/NCT00439595;London School of Hygiene and Tropical Medicine;Completed;False;True;2008-04-01;No;2019-09-18;A Trial of 2 'Point of Care' Diagnostic Methods to Improve Detection and Treatment of Anaemia in African Children;2-no result and overdue
NCT00437138;https://clinicaltrials.gov/show/NCT00437138;University of Edinburgh;Completed;False;True;Not given;No;2019-09-18;Controlled Exposures to Air Pollution in Patients With Coronary Heart Disease;2-no result and overdue
NCT00433719;https://clinicaltrials.gov/show/NCT00433719;University of Oxford;Unknown status;False;True;2008-12-01;No;2019-09-18;Immediate Versus Deferred Antiretroviral Therapy for HIV-Associated Tuberculous Meningitis;2-no result and overdue
NCT00432367;https://clinicaltrials.gov/show/NCT00432367;London School of Hygiene and Tropical Medicine;Completed;False;True;2009-02-01;No;2019-09-18;Intermittent Preventive Treatment (IPTp) Versus Rapid Diagnostic Testing (RDT) and Treatment of Malaria in Pregnancy;2-no result and overdue
NCT00433498;https://clinicaltrials.gov/show/NCT00433498;University College London;Completed;False;True;2012-01-01;No;2019-09-18;Etoposide and Cisplatin or Carboplatin as First-Line Chemotherapy With or Without Pravastatin in Treating Patients With Small Cell Lung Cancer;2-no result and overdue
NCT03756259;https://clinicaltrials.gov/show/NCT03756259;University of Edinburgh;Recruiting;False;False;2019-12-30;No;2019-09-18;Pneumonia Perception Project-Pakistan;3-no result and not yet overdue
NCT03750110;https://clinicaltrials.gov/show/NCT03750110;University of Nottingham;Recruiting;False;False;2021-08-31;No;2019-09-18;Yorkshire Enhanced Stop Smoking Study;3-no result and not yet overdue
NCT03750019;https://clinicaltrials.gov/show/NCT03750019;University of Liverpool;Completed;False;True;2017-12-08;No;2019-09-18;Remembered Meal Satisfaction, Satiety and Later Snack Food Intake;2-no result and overdue
NCT03759938;https://clinicaltrials.gov/show/NCT03759938;University College London;Not yet recruiting;False;False;2022-09-30;No;2019-09-18;OPTIMAS: OPtimal TIMing of Anticoagulation After Acute Ischaemic Stroke : a Randomised Controlled Trial;3-no result and not yet overdue
NCT03752333;https://clinicaltrials.gov/show/NCT03752333;Imperial College London;Recruiting;False;False;2022-05-30;No;2019-09-18;Trial of Pembrolizumab in Cancer of Unknown Primary;3-no result and not yet overdue
NCT03758859;https://clinicaltrials.gov/show/NCT03758859;Imperial College London;Recruiting;False;False;2019-10-31;No;2019-09-18;CLARITY Imaging Study;3-no result and not yet overdue
NCT03751826;https://clinicaltrials.gov/show/NCT03751826;University College London;Not yet recruiting;False;False;2019-10-31;No;2019-09-18;Peer Delivery of HIV Self Test to Improve Linkage to HIV Prevention;3-no result and not yet overdue
NCT03751514;https://clinicaltrials.gov/show/NCT03751514;University of Southampton;Recruiting;False;False;2021-02-02;No;2019-09-18;Bordetella Pertussis Colonisation Challenge Study;3-no result and not yet overdue
NCT03750760;https://clinicaltrials.gov/show/NCT03750760;Imperial College London;Withdrawn;False;False;2020-12-01;No;2019-09-18;Early Alirocumab to Reduce LDL-C in Myocardial Infarction;3-no result and not yet overdue
NCT03754062;https://clinicaltrials.gov/show/NCT03754062;King's College London;Recruiting;False;False;2019-10-01;No;2019-09-18;Pharmacological Modulation of Belief Salience;3-no result and not yet overdue
NCT01545219;https://clinicaltrials.gov/show/NCT01545219;University of Reading;Completed;False;True;2009-09-01;No;2019-09-18;A Study of a Prebiotic, a Probiotic and a Synbiotic Upon the Gut Microbiota and Immune Response of Healthy Volunteers;2-no result and overdue
NCT01546961;https://clinicaltrials.gov/show/NCT01546961;University of Oxford;Completed;False;True;2016-11-01;No;2019-09-18;Chloroquine Population Pharmacokinetics in Pre and Post-partum Women;2-no result and overdue
NCT01544205;https://clinicaltrials.gov/show/NCT01544205;Cardiff University;Completed;False;True;2014-09-01;No;2019-09-18;Neurofeedback as a Treatment Tool for Depression;2-no result and overdue
NCT01546935;https://clinicaltrials.gov/show/NCT01546935;University of Oxford;Withdrawn;False;False;2014-12-01;No;2019-09-18;Oseltamivir for Influenza Lower Respiratory Tract Infection in Children Under One;3-no result and not yet overdue
NCT01544634;https://clinicaltrials.gov/show/NCT01544634;University of Dundee;Completed;False;True;2013-05-25;No;2019-09-18;Beta Blocker Therapy in Mild to Moderate Asthmatics;2-no result and overdue
NCT03947190;https://clinicaltrials.gov/show/NCT03947190;University of Oxford;Not yet recruiting;False;False;2022-01-01;No;2019-09-18;A Study to Determine if New Types of Malaria Vaccines Are Safe, Effective and Lead to Immunity in Kenyan Adults;3-no result and not yet overdue
NCT03944226;https://clinicaltrials.gov/show/NCT03944226;University of Aberdeen;Not yet recruiting;False;False;2020-04-26;No;2019-09-18;Is Dietary Nitrate Effective in Reducing Aerobic Glycolysis in Breast Cancer?;3-no result and not yet overdue
NCT03949543;https://clinicaltrials.gov/show/NCT03949543;University of Glasgow;Completed;False;True;2018-05-28;No;2019-09-18;The Timing of Main Meal Consumption Effect on Gut Microbiota and Host;2-no result and overdue
NCT03944486;https://clinicaltrials.gov/show/NCT03944486;Imperial College London;Recruiting;False;False;2020-07-01;No;2019-09-18;On-Track Feasibility Study of a Rehabilitation System for Stroke Patients;3-no result and not yet overdue
NCT03946293;https://clinicaltrials.gov/show/NCT03946293;University of Reading;Completed;False;True;2015-06-30;No;2019-09-18;Enhanced Vascular Function Following Intake of Feruloyl Esterase-processed High Fibre Bread.;2-no result and overdue
NCT03946722;https://clinicaltrials.gov/show/NCT03946722;University College London;Not yet recruiting;False;False;2023-07-01;No;2019-09-18;Modified Downregulation for Women With Adenomyosis of the Uterus Prior to Frozen-thawed Embryo Transfer.;3-no result and not yet overdue
NCT03949582;https://clinicaltrials.gov/show/NCT03949582;Imperial College London;Recruiting;False;False;2021-06-30;No;2019-09-18;Acute Mycoprotein Effect on Glycaemic Control in South Asians;3-no result and not yet overdue
NCT03943966;https://clinicaltrials.gov/show/NCT03943966;University of Edinburgh;Not yet recruiting;False;False;2020-12-01;No;2019-09-18;In-vivo Thrombus Imaging With 18F-GP1, a Novel Platelet PET Radiotracer;3-no result and not yet overdue
NCT03224481;https://clinicaltrials.gov/show/NCT03224481;Queen Mary University of London;Active, not recruiting;False;False;2019-12-01;No;2019-09-18;Evaluation of Tailored Electronic Reminders on Compliance With Removable Orthodontic Retention;3-no result and not yet overdue
NCT03226457;https://clinicaltrials.gov/show/NCT03226457;University of Dundee;Completed;False;False;2018-12-11;No;2019-09-18;SGLT2 Inhibition in Combination With Diuretics in Heart Failure;3-no result and not yet overdue
NCT03220659;https://clinicaltrials.gov/show/NCT03220659;University of Leeds;Recruiting;False;False;2019-09-01;No;2019-09-18;Optimising Pacemaker Therapy Using Multi-point Pacing (the OPT-MPP Study);3-no result and not yet overdue
NCT03226145;https://clinicaltrials.gov/show/NCT03226145;University of Nottingham;Recruiting;False;False;2019-12-01;No;2019-09-18;Reclassifying Constipation Using Imaging and Manometry;3-no result and not yet overdue
